timestamp,user,ip,country,status,attempt_count,event_type
2026-05-26 01:24:51,admin,45.33.32.156,KP,FAILED,10,brute_force
2026-05-26 01:24:52,guest,45.33.32.156,NG,FAILED,1,credential_stuffing
2026-05-26 01:25:06,admin,45.33.32.156,RU,FAILED,1,credential_stuffing
2026-05-26 01:25:21,jane.smith,45.33.32.156,KP,FAILED,12,brute_force
2026-05-26 01:25:27,dev.ops,185.220.101.45,NG,FAILED,8,brute_force
2026-05-26 01:25:28,admin,198.51.100.23,NG,FAILED,7,brute_force
2026-05-26 01:25:49,deekshitha,185.220.101.45,CN,FAILED,1,credential_stuffing
2026-05-26 01:25:56,root,198.51.100.23,CN,FAILED,4,brute_force
2026-05-26 01:26:00,jane.smith,103.21.244.0,CN,FAILED,6,brute_force
2026-05-26 01:26:56,guest,192.0.2.77,CN,FAILED,1,credential_stuffing
2026-05-26 01:27:02,jane.smith,122.52.4.80,CN,SUCCESS,1,after_hours_login
2026-05-26 01:27:07,john.doe,103.21.244.0,NG,FAILED,8,brute_force
2026-05-26 01:27:26,admin,192.0.2.77,NG,FAILED,1,credential_stuffing
2026-05-26 01:27:52,hr.user,90.43.58.135,CN,SUCCESS,1,after_hours_login
2026-05-26 01:28:25,jane.smith,45.33.32.156,NG,FAILED,11,brute_force
2026-05-26 01:28:48,jane.smith,185.220.101.45,KP,FAILED,1,brute_force
2026-05-26 01:28:57,john.doe,185.220.101.45,CN,FAILED,1,credential_stuffing
2026-05-26 01:29:01,hr.user,192.0.2.77,NG,FAILED,10,brute_force
2026-05-26 01:29:25,dev.ops,53.94.231.115,NG,SUCCESS,1,after_hours_login
2026-05-26 01:29:28,john.doe,198.51.100.23,CN,FAILED,10,brute_force
2026-05-26 01:29:36,admin,198.51.100.23,NG,FAILED,2,brute_force
2026-05-26 01:30:05,john.doe,103.21.244.0,KP,FAILED,11,brute_force
2026-05-26 01:30:13,dev.ops,185.220.101.45,NG,FAILED,2,brute_force
2026-05-26 01:30:23,guest,192.0.2.77,NG,FAILED,11,brute_force
2026-05-26 01:30:31,dev.ops,185.220.101.45,RU,FAILED,1,credential_stuffing
2026-05-26 01:30:37,jane.smith,185.220.101.45,KP,FAILED,1,credential_stuffing
2026-05-26 01:31:10,admin,192.0.2.77,NG,FAILED,1,credential_stuffing
2026-05-26 01:31:16,hr.user,39.108.178.238,NG,SUCCESS,1,after_hours_login
2026-05-26 01:31:28,jane.smith,45.33.32.156,NG,FAILED,7,brute_force
2026-05-26 01:31:39,root,103.21.244.0,KP,FAILED,1,brute_force
2026-05-26 01:31:41,hr.user,103.21.244.0,NG,FAILED,5,brute_force
2026-05-26 01:31:42,guest,192.0.2.77,RU,FAILED,1,credential_stuffing
2026-05-26 01:32:05,guest,45.33.32.156,KP,FAILED,5,brute_force
2026-05-26 01:32:13,deekshitha,185.220.101.45,CN,FAILED,6,brute_force
2026-05-26 01:32:24,root,198.51.100.23,RU,FAILED,1,credential_stuffing
2026-05-26 01:32:40,admin,192.0.2.77,RU,FAILED,1,brute_force
2026-05-26 01:32:43,guest,45.33.32.156,CN,FAILED,2,brute_force
2026-05-26 01:32:49,jane.smith,185.220.101.45,RU,FAILED,4,brute_force
2026-05-26 01:32:52,dev.ops,23.164.70.250,DE,SUCCESS,1,after_hours_login
2026-05-26 01:32:56,root,185.220.101.45,KP,FAILED,1,credential_stuffing
2026-05-26 01:33:32,jane.smith,103.21.244.0,CN,FAILED,5,brute_force
2026-05-26 01:33:37,deekshitha,185.220.101.45,RU,FAILED,3,brute_force
2026-05-26 01:33:43,guest,45.33.32.156,RU,FAILED,3,brute_force
2026-05-26 01:34:16,deekshitha,192.0.2.77,NG,FAILED,10,brute_force
2026-05-26 01:34:36,john.doe,198.51.100.23,NG,FAILED,1,brute_force
2026-05-26 01:34:46,hr.user,198.51.100.23,CN,FAILED,9,brute_force
2026-05-26 01:35:35,admin,198.51.100.23,RU,FAILED,5,brute_force
2026-05-26 01:35:37,guest,45.33.32.156,CN,FAILED,1,credential_stuffing
2026-05-26 01:36:12,guest,192.0.2.77,NG,FAILED,4,brute_force
2026-05-26 01:36:32,hr.user,103.21.244.0,KP,FAILED,1,credential_stuffing
2026-05-26 01:36:49,root,198.51.100.23,KP,FAILED,1,brute_force
2026-05-26 01:36:52,admin,198.51.100.23,CN,FAILED,2,brute_force
2026-05-26 01:37:26,guest,185.220.101.45,CN,FAILED,1,credential_stuffing
2026-05-26 01:37:34,root,198.51.100.23,RU,FAILED,3,brute_force
2026-05-26 01:37:55,hr.user,103.21.244.0,KP,FAILED,1,credential_stuffing
2026-05-26 01:38:31,john.doe,192.0.2.77,CN,FAILED,8,brute_force
2026-05-26 01:38:34,root,103.21.244.0,CN,FAILED,3,brute_force
2026-05-26 01:38:45,guest,45.33.32.156,NG,FAILED,1,credential_stuffing
2026-05-26 01:39:49,john.doe,192.0.2.77,RU,FAILED,2,brute_force
2026-05-26 01:40:10,root,192.0.2.77,CN,FAILED,1,credential_stuffing
2026-05-26 01:40:28,guest,185.220.101.45,CN,FAILED,1,credential_stuffing
2026-05-26 01:40:32,root,45.33.32.156,NG,FAILED,1,credential_stuffing
2026-05-26 01:41:12,guest,103.21.244.0,KP,FAILED,1,credential_stuffing
2026-05-26 01:41:15,admin,198.51.100.23,KP,FAILED,7,brute_force
2026-05-26 01:41:25,root,103.21.244.0,CN,FAILED,1,credential_stuffing
2026-05-26 01:42:20,john.doe,192.0.2.77,KP,FAILED,1,brute_force
2026-05-26 01:42:26,john.doe,198.51.100.23,RU,FAILED,3,brute_force
2026-05-26 01:42:29,admin,185.220.101.45,CN,FAILED,6,brute_force
2026-05-26 01:42:37,guest,198.51.100.23,KP,FAILED,1,credential_stuffing
2026-05-26 01:42:59,hr.user,45.33.32.156,KP,FAILED,1,credential_stuffing
2026-05-26 01:43:02,hr.user,198.51.100.23,KP,FAILED,1,credential_stuffing
2026-05-26 01:43:06,john.doe,192.0.2.77,KP,FAILED,9,brute_force
2026-05-26 01:43:08,deekshitha,45.33.32.156,NG,FAILED,1,credential_stuffing
2026-05-26 01:43:10,john.doe,198.51.100.23,NG,FAILED,3,brute_force
2026-05-26 01:43:31,guest,103.21.244.0,KP,FAILED,10,brute_force
2026-05-26 01:44:29,guest,103.21.244.0,CN,FAILED,4,brute_force
2026-05-26 01:45:10,root,103.21.244.0,NG,FAILED,12,brute_force
2026-05-26 01:45:10,hr.user,45.33.32.156,KP,FAILED,1,credential_stuffing
2026-05-26 01:45:25,guest,192.0.2.77,CN,FAILED,14,brute_force
2026-05-26 01:45:27,admin,198.51.100.23,KP,FAILED,11,brute_force
2026-05-26 01:45:41,john.doe,45.33.32.156,KP,FAILED,5,brute_force
2026-05-26 01:46:15,jane.smith,185.220.101.45,CN,FAILED,4,brute_force
2026-05-26 01:46:32,root,198.51.100.23,NG,FAILED,1,credential_stuffing
2026-05-26 01:46:34,john.doe,192.0.2.77,RU,FAILED,2,brute_force
2026-05-26 01:46:48,jane.smith,45.33.32.156,CN,FAILED,1,brute_force
2026-05-26 01:47:02,dev.ops,198.51.100.23,NG,FAILED,6,brute_force
2026-05-26 01:47:29,admin,192.0.2.77,RU,FAILED,9,brute_force
2026-05-26 01:48:50,jane.smith,192.0.2.77,RU,FAILED,10,brute_force
2026-05-26 01:48:50,jane.smith,45.33.32.156,CN,FAILED,1,credential_stuffing
2026-05-26 01:49:18,john.doe,198.51.100.23,NG,FAILED,11,brute_force
2026-05-26 01:49:35,hr.user,45.33.32.156,RU,FAILED,1,credential_stuffing
2026-05-26 01:50:06,admin,192.0.2.77,KP,FAILED,8,brute_force
2026-05-26 01:50:12,jane.smith,45.33.32.156,RU,FAILED,2,brute_force
2026-05-26 01:50:48,john.doe,198.51.100.23,RU,FAILED,9,brute_force
2026-05-26 01:51:01,hr.user,198.51.100.23,CN,FAILED,4,brute_force
2026-05-26 01:51:12,john.doe,103.21.244.0,NG,FAILED,8,brute_force
2026-05-26 01:51:45,jane.smith,45.33.32.156,NG,FAILED,10,brute_force
2026-05-26 01:52:00,hr.user,185.220.101.45,NG,FAILED,6,brute_force
2026-05-26 01:52:33,deekshitha,185.220.101.45,CN,FAILED,1,credential_stuffing
2026-05-26 01:53:06,guest,192.0.2.77,CN,FAILED,1,credential_stuffing
2026-05-26 01:53:31,dev.ops,103.21.244.0,CN,FAILED,1,credential_stuffing
2026-05-26 01:53:34,jane.smith,185.220.101.45,NG,FAILED,3,brute_force
2026-05-26 01:53:38,jane.smith,185.220.101.45,RU,FAILED,13,brute_force
2026-05-26 01:53:45,guest,45.33.32.156,KP,FAILED,11,brute_force
2026-05-26 01:54:04,root,198.51.100.23,CN,FAILED,13,brute_force
2026-05-26 01:54:12,root,198.51.100.23,RU,FAILED,2,brute_force
2026-05-26 01:54:29,root,103.21.244.0,RU,FAILED,6,brute_force
2026-05-26 01:54:37,hr.user,45.33.32.156,RU,FAILED,5,brute_force
2026-05-26 01:54:37,guest,103.21.244.0,RU,FAILED,8,brute_force
2026-05-26 01:54:48,root,45.33.32.156,RU,FAILED,1,brute_force
2026-05-26 01:55:32,jane.smith,192.0.2.77,NG,FAILED,9,brute_force
2026-05-26 01:56:00,dev.ops,45.33.32.156,RU,FAILED,14,brute_force
2026-05-26 01:56:30,root,198.51.100.23,CN,FAILED,9,brute_force
2026-05-26 01:56:37,jane.smith,103.21.244.0,CN,FAILED,6,brute_force
2026-05-26 01:56:58,john.doe,198.51.100.23,RU,FAILED,10,brute_force
2026-05-26 01:57:13,dev.ops,198.51.100.23,NG,FAILED,14,brute_force
2026-05-26 01:57:24,deekshitha,45.33.32.156,NG,FAILED,1,credential_stuffing
2026-05-26 01:57:38,root,45.33.32.156,RU,FAILED,5,brute_force
2026-05-26 01:57:41,admin,192.0.2.77,RU,FAILED,4,brute_force
2026-05-26 01:57:45,root,45.33.32.156,RU,FAILED,11,brute_force
2026-05-26 01:57:48,deekshitha,103.21.244.0,KP,FAILED,1,credential_stuffing
2026-05-26 01:57:56,hr.user,185.220.101.45,CN,FAILED,2,brute_force
2026-05-26 01:58:02,hr.user,185.220.101.45,KP,FAILED,4,brute_force
2026-05-26 01:58:02,hr.user,103.21.244.0,KP,FAILED,13,brute_force
2026-05-26 01:58:18,dev.ops,198.51.100.23,CN,FAILED,10,brute_force
2026-05-26 01:58:21,deekshitha,185.220.101.45,NG,FAILED,11,brute_force
2026-05-26 01:58:25,guest,45.33.32.156,KP,FAILED,9,brute_force
2026-05-26 01:58:30,hr.user,185.220.101.45,KP,FAILED,1,credential_stuffing
2026-05-26 01:59:00,jane.smith,45.33.32.156,CN,FAILED,5,brute_force
2026-05-26 01:59:02,admin,185.220.101.45,NG,FAILED,5,brute_force
2026-05-26 01:59:25,john.doe,192.0.2.77,RU,FAILED,1,credential_stuffing
2026-05-26 02:00:17,root,198.51.100.23,NG,FAILED,5,brute_force
2026-05-26 02:00:33,guest,103.21.244.0,KP,FAILED,1,credential_stuffing
2026-05-26 02:00:34,guest,192.0.2.77,NG,FAILED,13,brute_force
2026-05-26 02:00:34,john.doe,198.51.100.23,CN,FAILED,1,brute_force
2026-05-26 02:00:59,jane.smith,103.21.244.0,NG,FAILED,1,credential_stuffing
2026-05-26 02:00:59,john.doe,192.0.2.77,RU,FAILED,11,brute_force
2026-05-26 02:01:07,dev.ops,198.51.100.23,NG,FAILED,2,brute_force
2026-05-26 02:01:14,deekshitha,192.0.2.77,RU,FAILED,1,credential_stuffing
2026-05-26 02:01:42,hr.user,185.220.101.45,RU,FAILED,12,brute_force
2026-05-26 02:02:35,john.doe,45.33.32.156,CN,FAILED,10,brute_force
2026-05-26 02:02:57,jane.smith,198.51.100.23,CN,FAILED,1,credential_stuffing
2026-05-26 02:03:09,admin,45.33.32.156,CN,FAILED,4,brute_force
2026-05-26 02:03:10,hr.user,185.220.101.45,CN,FAILED,1,brute_force
2026-05-26 02:03:26,root,185.220.101.45,NG,FAILED,1,credential_stuffing
2026-05-26 02:03:33,guest,45.33.32.156,KP,FAILED,1,credential_stuffing
2026-05-26 02:03:51,jane.smith,45.33.32.156,CN,FAILED,2,brute_force
2026-05-26 02:04:07,guest,103.21.244.0,KP,FAILED,12,brute_force
2026-05-26 02:04:17,admin,45.33.32.156,NG,FAILED,12,brute_force
2026-05-26 02:04:30,hr.user,103.21.244.0,NG,FAILED,6,brute_force
2026-05-26 02:04:35,root,45.33.32.156,NG,FAILED,2,brute_force
2026-05-26 02:04:51,hr.user,198.51.100.23,RU,FAILED,1,credential_stuffing
2026-05-26 02:05:21,admin,103.21.244.0,NG,FAILED,8,brute_force
2026-05-26 02:05:22,guest,192.0.2.77,CN,FAILED,1,credential_stuffing
2026-05-26 02:05:33,root,198.51.100.23,KP,FAILED,1,credential_stuffing
2026-05-26 02:06:01,dev.ops,45.33.32.156,CN,FAILED,7,brute_force
2026-05-26 02:06:28,john.doe,45.33.32.156,CN,FAILED,1,credential_stuffing
2026-05-26 02:06:40,jane.smith,185.220.101.45,KP,FAILED,1,brute_force
2026-05-26 02:06:51,admin,45.33.32.156,NG,FAILED,12,brute_force
2026-05-26 02:06:54,jane.smith,185.220.101.45,RU,FAILED,8,brute_force
2026-05-26 02:06:56,admin,192.0.2.77,NG,FAILED,8,brute_force
2026-05-26 02:07:16,guest,45.33.32.156,RU,FAILED,10,brute_force
2026-05-26 02:07:37,deekshitha,185.220.101.45,KP,FAILED,2,brute_force
2026-05-26 02:07:39,hr.user,198.51.100.23,CN,FAILED,3,brute_force
2026-05-26 02:07:44,guest,103.21.244.0,NG,FAILED,7,brute_force
2026-05-26 02:08:02,john.doe,21.242.174.72,NG,SUCCESS,1,after_hours_login
2026-05-26 02:08:10,root,45.33.32.156,RU,FAILED,10,brute_force
2026-05-26 02:08:13,root,103.21.244.0,KP,FAILED,10,brute_force
2026-05-26 02:08:19,dev.ops,185.220.101.45,CN,FAILED,11,brute_force
2026-05-26 02:08:21,dev.ops,45.33.32.156,NG,FAILED,8,brute_force
2026-05-26 02:08:29,hr.user,185.220.101.45,RU,FAILED,1,credential_stuffing
2026-05-26 02:08:36,deekshitha,185.220.101.45,KP,FAILED,1,credential_stuffing
2026-05-26 02:08:39,root,45.33.32.156,RU,FAILED,9,brute_force
2026-05-26 02:09:07,root,45.33.32.156,KP,FAILED,6,brute_force
2026-05-26 02:09:10,guest,192.0.2.77,RU,FAILED,8,brute_force
2026-05-26 02:09:16,guest,192.0.2.77,RU,FAILED,10,brute_force
2026-05-26 02:09:21,guest,103.21.244.0,NG,FAILED,6,brute_force
2026-05-26 02:09:27,deekshitha,45.33.32.156,NG,FAILED,1,credential_stuffing
2026-05-26 02:10:20,dev.ops,198.51.100.23,CN,FAILED,1,brute_force
2026-05-26 02:10:27,jane.smith,185.220.101.45,NG,FAILED,1,credential_stuffing
2026-05-26 02:10:36,guest,103.21.244.0,RU,FAILED,1,credential_stuffing
2026-05-26 02:11:11,dev.ops,185.220.101.45,CN,FAILED,9,brute_force
2026-05-26 02:11:16,jane.smith,185.220.101.45,NG,FAILED,7,brute_force
2026-05-26 02:11:36,guest,198.51.100.23,CN,FAILED,1,credential_stuffing
2026-05-26 02:12:33,guest,45.33.32.156,NG,FAILED,7,brute_force
2026-05-26 02:13:23,jane.smith,192.0.2.77,NG,FAILED,8,brute_force
2026-05-26 02:13:24,deekshitha,45.33.32.156,RU,FAILED,1,credential_stuffing
2026-05-26 02:13:34,guest,103.21.244.0,NG,FAILED,1,brute_force
2026-05-26 02:13:43,jane.smith,45.33.32.156,NG,FAILED,4,brute_force
2026-05-26 02:13:57,jane.smith,45.33.32.156,RU,FAILED,7,brute_force
2026-05-26 02:14:12,dev.ops,45.33.32.156,NG,FAILED,4,brute_force
2026-05-26 02:14:17,guest,103.21.244.0,KP,FAILED,1,credential_stuffing
2026-05-26 02:14:21,jane.smith,192.0.2.77,KP,FAILED,4,brute_force
2026-05-26 02:14:26,deekshitha,185.220.101.45,RU,FAILED,6,brute_force
2026-05-26 02:14:49,admin,45.33.32.156,NG,FAILED,5,brute_force
2026-05-26 02:14:50,jane.smith,45.33.32.156,NG,FAILED,3,brute_force
2026-05-26 02:14:56,hr.user,185.220.101.45,NG,FAILED,13,brute_force
2026-05-26 02:15:46,john.doe,45.33.32.156,NG,FAILED,1,credential_stuffing
2026-05-26 02:16:01,guest,192.0.2.77,NG,FAILED,9,brute_force
2026-05-26 02:16:22,admin,198.51.100.23,NG,FAILED,5,brute_force
2026-05-26 02:17:10,john.doe,192.0.2.77,KP,FAILED,7,brute_force
2026-05-26 02:17:14,jane.smith,192.0.2.77,NG,FAILED,1,credential_stuffing
2026-05-26 02:17:21,deekshitha,192.0.2.77,KP,FAILED,1,credential_stuffing
2026-05-26 02:17:46,john.doe,192.0.2.77,NG,FAILED,7,brute_force
2026-05-26 02:17:56,admin,198.51.100.23,RU,FAILED,3,brute_force
2026-05-26 02:17:59,deekshitha,198.51.100.23,NG,FAILED,1,credential_stuffing
2026-05-26 02:18:07,dev.ops,45.33.32.156,CN,FAILED,1,brute_force
2026-05-26 02:18:12,hr.user,185.220.101.45,RU,FAILED,1,credential_stuffing
2026-05-26 02:18:48,john.doe,198.51.100.23,RU,FAILED,2,brute_force
2026-05-26 02:18:57,root,103.21.244.0,KP,FAILED,8,brute_force
2026-05-26 02:19:11,jane.smith,185.220.101.45,CN,FAILED,9,brute_force
2026-05-26 02:19:13,root,103.21.244.0,KP,FAILED,7,brute_force
2026-05-26 02:19:19,dev.ops,192.0.2.77,RU,FAILED,1,credential_stuffing
2026-05-26 02:19:25,jane.smith,185.220.101.45,CN,FAILED,2,brute_force
2026-05-26 02:19:27,jane.smith,45.33.32.156,NG,FAILED,6,brute_force
2026-05-26 02:19:33,admin,185.220.101.45,RU,FAILED,1,credential_stuffing
2026-05-26 02:19:35,hr.user,198.51.100.23,KP,FAILED,1,brute_force
2026-05-26 02:19:37,john.doe,198.51.100.23,KP,FAILED,11,brute_force
2026-05-26 02:19:53,jane.smith,185.220.101.45,RU,FAILED,1,credential_stuffing
2026-05-26 02:19:53,jane.smith,103.21.244.0,NG,FAILED,1,credential_stuffing
2026-05-26 02:19:58,admin,45.33.32.156,NG,FAILED,11,brute_force
2026-05-26 02:20:27,hr.user,198.51.100.23,RU,FAILED,8,brute_force
2026-05-26 02:20:40,john.doe,45.33.32.156,CN,FAILED,11,brute_force
2026-05-26 02:20:47,dev.ops,45.33.32.156,RU,FAILED,2,brute_force
2026-05-26 02:20:58,guest,103.21.244.0,KP,FAILED,7,brute_force
2026-05-26 02:21:21,john.doe,185.220.101.45,KP,FAILED,1,credential_stuffing
2026-05-26 02:21:42,hr.user,185.220.101.45,RU,FAILED,4,brute_force
2026-05-26 02:21:43,admin,185.220.101.45,CN,FAILED,2,brute_force
2026-05-26 02:21:59,john.doe,198.51.100.23,RU,FAILED,2,brute_force
2026-05-26 02:23:33,guest,192.0.2.77,NG,FAILED,6,brute_force
2026-05-26 02:23:36,admin,185.220.101.45,CN,FAILED,1,credential_stuffing
2026-05-26 02:23:48,deekshitha,198.51.100.23,RU,FAILED,1,credential_stuffing
2026-05-26 02:23:51,dev.ops,198.51.100.23,KP,FAILED,4,brute_force
2026-05-26 02:24:14,john.doe,198.51.100.23,NG,FAILED,4,brute_force
2026-05-26 02:24:28,dev.ops,45.33.32.156,NG,FAILED,9,brute_force
2026-05-26 02:25:19,dev.ops,198.51.100.23,NG,FAILED,1,credential_stuffing
2026-05-26 02:25:47,admin,103.21.244.0,KP,FAILED,3,brute_force
2026-05-26 02:25:52,admin,198.51.100.23,NG,FAILED,1,credential_stuffing
2026-05-26 02:26:00,jane.smith,45.33.32.156,CN,FAILED,1,credential_stuffing
2026-05-26 02:26:33,jane.smith,192.0.2.77,CN,FAILED,2,brute_force
2026-05-26 02:26:35,root,45.33.32.156,NG,FAILED,7,brute_force
2026-05-26 02:26:36,root,45.33.32.156,RU,FAILED,2,brute_force
2026-05-26 02:26:39,deekshitha,45.33.32.156,RU,FAILED,1,credential_stuffing
2026-05-26 02:26:43,admin,192.0.2.77,CN,FAILED,2,brute_force
2026-05-26 02:26:54,dev.ops,192.0.2.77,RU,FAILED,1,credential_stuffing
2026-05-26 02:27:29,dev.ops,198.51.100.23,CN,FAILED,11,brute_force
2026-05-26 02:27:53,root,103.21.244.0,CN,FAILED,1,brute_force
2026-05-26 02:28:02,john.doe,207.217.76.124,KP,SUCCESS,1,after_hours_login
2026-05-26 02:28:37,hr.user,103.21.244.0,KP,FAILED,11,brute_force
2026-05-26 02:28:38,hr.user,161.223.188.247,US,SUCCESS,1,after_hours_login
2026-05-26 02:29:05,deekshitha,192.0.2.77,CN,FAILED,1,credential_stuffing
2026-05-26 02:29:32,root,185.220.101.45,NG,FAILED,1,credential_stuffing
2026-05-26 02:29:36,jane.smith,45.33.32.156,RU,FAILED,5,brute_force
2026-05-26 02:29:51,jane.smith,192.0.2.77,RU,FAILED,7,brute_force
2026-05-26 02:29:52,dev.ops,45.33.32.156,NG,FAILED,3,brute_force
2026-05-26 02:29:54,dev.ops,198.51.100.23,RU,FAILED,1,credential_stuffing
2026-05-26 02:30:08,root,45.33.32.156,RU,FAILED,7,brute_force
2026-05-26 02:30:17,guest,192.0.2.77,CN,FAILED,7,brute_force
2026-05-26 02:30:33,jane.smith,192.0.2.77,NG,FAILED,1,credential_stuffing
2026-05-26 02:30:54,john.doe,192.0.2.77,KP,FAILED,13,brute_force
2026-05-26 02:30:55,admin,103.21.244.0,RU,FAILED,1,credential_stuffing
2026-05-26 02:31:24,deekshitha,192.0.2.77,CN,FAILED,9,brute_force
2026-05-26 02:31:28,deekshitha,45.33.32.156,CN,FAILED,1,credential_stuffing
2026-05-26 02:32:08,admin,198.51.100.23,CN,FAILED,10,brute_force
2026-05-26 02:32:52,jane.smith,198.51.100.23,RU,FAILED,4,brute_force
2026-05-26 02:32:56,john.doe,198.51.100.23,NG,FAILED,5,brute_force
2026-05-26 02:33:00,deekshitha,192.0.2.77,CN,FAILED,13,brute_force
2026-05-26 02:33:05,admin,45.33.32.156,CN,FAILED,14,brute_force
2026-05-26 02:33:30,hr.user,185.220.101.45,NG,FAILED,7,brute_force
2026-05-26 02:33:52,admin,185.220.101.45,KP,FAILED,9,brute_force
2026-05-26 02:34:02,deekshitha,45.33.32.156,KP,FAILED,1,credential_stuffing
2026-05-26 02:34:20,admin,45.33.32.156,RU,FAILED,9,brute_force
2026-05-26 02:34:55,hr.user,45.33.32.156,CN,FAILED,1,credential_stuffing
2026-05-26 02:35:17,deekshitha,103.21.244.0,RU,FAILED,1,credential_stuffing
2026-05-26 02:35:42,hr.user,45.33.32.156,NG,FAILED,1,credential_stuffing
2026-05-26 02:35:51,dev.ops,185.220.101.45,KP,FAILED,1,credential_stuffing
2026-05-26 02:35:54,john.doe,45.33.32.156,NG,FAILED,12,brute_force
2026-05-26 02:35:56,deekshitha,185.220.101.45,CN,FAILED,1,credential_stuffing
2026-05-26 02:36:01,admin,103.21.244.0,RU,FAILED,1,credential_stuffing
2026-05-26 02:36:11,root,103.21.244.0,CN,FAILED,4,brute_force
2026-05-26 02:36:21,deekshitha,185.220.101.45,NG,FAILED,1,credential_stuffing
2026-05-26 02:37:01,jane.smith,45.33.32.156,KP,FAILED,4,brute_force
2026-05-26 02:37:26,admin,192.0.2.77,CN,FAILED,1,credential_stuffing
2026-05-26 02:37:38,jane.smith,185.220.101.45,RU,FAILED,3,brute_force
2026-05-26 02:37:53,admin,45.33.32.156,RU,FAILED,4,brute_force
2026-05-26 02:37:53,john.doe,164.33.29.12,NG,SUCCESS,1,after_hours_login
2026-05-26 02:37:56,jane.smith,38.2.58.183,CN,SUCCESS,1,after_hours_login
2026-05-26 02:38:00,john.doe,192.0.2.77,CN,FAILED,11,brute_force
2026-05-26 02:38:06,john.doe,134.14.184.112,DE,SUCCESS,1,after_hours_login
2026-05-26 02:38:14,hr.user,185.220.101.45,RU,FAILED,1,credential_stuffing
2026-05-26 02:38:24,admin,45.33.32.156,NG,FAILED,1,credential_stuffing
2026-05-26 02:38:53,dev.ops,198.51.100.23,KP,FAILED,11,brute_force
2026-05-26 02:39:06,hr.user,198.51.100.23,CN,FAILED,1,credential_stuffing
2026-05-26 02:39:17,admin,103.21.244.0,KP,FAILED,1,credential_stuffing
2026-05-26 02:39:37,jane.smith,185.220.101.45,KP,FAILED,2,brute_force
2026-05-26 02:39:55,jane.smith,45.33.32.156,NG,FAILED,2,brute_force
2026-05-26 02:40:01,root,185.220.101.45,RU,FAILED,1,credential_stuffing
2026-05-26 02:40:06,guest,45.33.32.156,NG,FAILED,4,brute_force
2026-05-26 02:40:28,root,103.21.244.0,CN,FAILED,2,brute_force
2026-05-26 02:40:55,root,103.21.244.0,KP,FAILED,10,brute_force
2026-05-26 02:41:26,admin,198.51.100.23,NG,FAILED,10,brute_force
2026-05-26 02:41:42,jane.smith,45.33.32.156,KP,FAILED,5,brute_force
2026-05-26 02:41:46,jane.smith,198.51.100.23,NG,FAILED,9,brute_force
2026-05-26 02:41:53,hr.user,102.3.84.159,CN,SUCCESS,1,after_hours_login
2026-05-26 02:41:58,john.doe,192.0.2.77,RU,FAILED,1,credential_stuffing
2026-05-26 02:42:07,deekshitha,198.51.100.23,KP,FAILED,1,credential_stuffing
2026-05-26 02:42:31,hr.user,201.218.150.19,DE,SUCCESS,1,after_hours_login
2026-05-26 02:42:51,john.doe,192.0.2.77,CN,FAILED,10,brute_force
2026-05-26 02:43:31,root,45.33.32.156,KP,FAILED,1,credential_stuffing
2026-05-26 02:43:34,john.doe,54.136.211.202,KP,SUCCESS,1,after_hours_login
2026-05-26 02:43:42,deekshitha,103.21.244.0,CN,FAILED,1,credential_stuffing
2026-05-26 02:43:53,guest,45.33.32.156,KP,FAILED,1,credential_stuffing
2026-05-26 02:44:18,root,103.21.244.0,CN,FAILED,8,brute_force
2026-05-26 02:44:42,admin,198.51.100.23,RU,FAILED,13,brute_force
2026-05-26 02:44:47,dev.ops,198.51.100.23,KP,FAILED,8,brute_force
2026-05-26 02:44:52,john.doe,103.21.244.0,RU,FAILED,1,credential_stuffing
2026-05-26 02:45:00,john.doe,192.0.2.77,NG,FAILED,6,brute_force
2026-05-26 02:45:50,deekshitha,192.0.2.77,RU,FAILED,15,brute_force
2026-05-26 02:46:07,dev.ops,192.0.2.77,CN,FAILED,1,credential_stuffing
2026-05-26 02:46:11,root,103.21.244.0,CN,FAILED,4,brute_force
2026-05-26 02:46:15,hr.user,45.33.32.156,CN,FAILED,7,brute_force
2026-05-26 02:46:51,jane.smith,103.21.244.0,NG,FAILED,11,brute_force
2026-05-26 02:47:38,guest,192.0.2.77,RU,FAILED,9,brute_force
2026-05-26 02:47:38,jane.smith,103.21.244.0,NG,FAILED,7,brute_force
2026-05-26 02:47:54,deekshitha,192.0.2.77,KP,FAILED,4,brute_force
2026-05-26 02:48:59,dev.ops,192.0.2.77,KP,FAILED,1,credential_stuffing
2026-05-26 02:49:01,admin,103.21.244.0,KP,FAILED,7,brute_force
2026-05-26 02:49:01,deekshitha,103.232.150.105,KP,SUCCESS,1,after_hours_login
2026-05-26 02:49:09,hr.user,192.0.2.77,CN,FAILED,4,brute_force
2026-05-26 02:49:14,hr.user,192.0.2.77,NG,FAILED,8,brute_force
2026-05-26 02:49:31,guest,192.0.2.77,KP,FAILED,15,brute_force
2026-05-26 02:49:32,admin,45.33.32.156,NG,FAILED,13,brute_force
2026-05-26 02:49:39,admin,185.220.101.45,KP,FAILED,10,brute_force
2026-05-26 02:50:01,john.doe,198.51.100.23,NG,FAILED,1,credential_stuffing
2026-05-26 02:50:11,deekshitha,45.33.32.156,KP,FAILED,1,credential_stuffing
2026-05-26 02:50:57,deekshitha,185.220.101.45,NG,FAILED,2,brute_force
