timestamp,user,ip,country,status,attempt_count,event_type,hour,user_encoded,country_encoded,status_encoded,anomaly_score,is_anomaly,risk_score,ml_label
2026-05-29 00:51:44,hr.user,192.0.2.77,RU,FAILED,1,brute_force,0,4,6,0,0.08696675092300432,1,23.94,NORMAL
2026-05-29 00:51:45,root,103.21.244.0,CN,FAILED,1,credential_stuffing,0,7,1,0,0.01858086261960845,1,55.67,NORMAL
2026-05-29 00:52:21,guest,198.51.100.23,RU,FAILED,1,credential_stuffing,0,3,6,0,0.09018864972732876,1,22.44,NORMAL
2026-05-29 00:52:22,john.doe,192.0.2.77,RU,FAILED,3,brute_force,0,6,6,0,0.03750021814186022,1,46.89,NORMAL
2026-05-29 00:52:34,dev.ops,45.33.32.156,CN,FAILED,8,brute_force,0,2,1,0,0.037618385795200604,1,46.84,NORMAL
2026-05-29 00:52:45,john.doe,45.33.32.156,KP,FAILED,1,brute_force,0,6,4,0,0.053334076807007635,1,39.54,NORMAL
2026-05-29 00:53:43,admin,198.51.100.23,CN,FAILED,3,brute_force,0,0,1,0,0.01342484782805875,1,58.06,NORMAL
2026-05-29 00:53:47,root,198.51.100.23,CN,FAILED,14,brute_force,0,7,1,0,-0.07372010394972883,-1,98.5,ANOMALY
2026-05-29 00:54:11,guest,192.0.2.77,KP,FAILED,1,credential_stuffing,0,3,4,0,0.08998695366154669,1,22.54,NORMAL
2026-05-29 00:54:12,admin,198.51.100.23,CN,FAILED,8,brute_force,0,0,1,0,0.006747156594886117,1,61.16,NORMAL
2026-05-29 00:54:30,admin,45.33.32.156,RU,FAILED,1,credential_stuffing,0,0,6,0,0.050840626608290695,1,40.7,NORMAL
2026-05-29 00:54:37,guest,45.33.32.156,CN,FAILED,13,brute_force,0,3,1,0,-0.02939170364768151,-1,77.93,ANOMALY
2026-05-29 00:54:47,dev.ops,45.33.32.156,NG,FAILED,1,credential_stuffing,0,2,5,0,0.08947820754885705,1,22.77,NORMAL
2026-05-29 00:54:47,admin,198.51.100.23,NG,FAILED,1,credential_stuffing,0,0,5,0,0.06245426775181295,1,35.31,NORMAL
2026-05-29 00:55:06,admin,185.220.101.45,CN,FAILED,1,credential_stuffing,0,0,1,0,0.02027734053780461,1,54.88,NORMAL
2026-05-29 00:55:33,dev.ops,45.33.32.156,KP,FAILED,1,credential_stuffing,0,2,4,0,0.07681662070491141,1,28.65,NORMAL
2026-05-29 00:55:34,jane.smith,192.0.2.77,CN,FAILED,5,brute_force,0,5,1,0,0.02851967803622768,1,51.06,NORMAL
2026-05-29 00:55:37,admin,185.220.101.45,KP,FAILED,12,brute_force,0,0,4,0,-0.02679424362024474,-1,76.73,ANOMALY
2026-05-29 00:55:44,hr.user,103.21.244.0,NG,FAILED,11,brute_force,0,4,5,0,0.030969370813524577,1,49.92,NORMAL
2026-05-29 00:56:16,root,185.220.101.45,NG,FAILED,12,brute_force,0,7,5,0,-0.021043945301208233,-1,74.06,ANOMALY
2026-05-29 00:56:59,admin,198.51.100.23,RU,FAILED,1,brute_force,0,0,6,0,0.050840626608290695,1,40.7,NORMAL
2026-05-29 00:57:20,guest,45.33.32.156,CN,FAILED,8,brute_force,0,3,1,0,0.043544627428413585,1,44.09,NORMAL
2026-05-29 00:57:30,root,185.220.101.45,CN,FAILED,2,brute_force,0,7,1,0,0.007482878674361926,1,60.82,NORMAL
2026-05-29 00:57:34,guest,192.0.2.77,KP,FAILED,1,credential_stuffing,0,3,4,0,0.08998695366154669,1,22.54,NORMAL
2026-05-29 00:57:55,admin,45.33.32.156,RU,FAILED,1,credential_stuffing,0,0,6,0,0.050840626608290695,1,40.7,NORMAL
2026-05-29 00:58:13,hr.user,192.0.2.77,CN,FAILED,4,brute_force,0,4,1,0,0.04029410240113951,1,45.6,NORMAL
2026-05-29 00:58:14,john.doe,192.0.2.77,NG,FAILED,3,brute_force,0,6,5,0,0.058266643748800084,1,37.25,NORMAL
2026-05-29 00:58:16,hr.user,45.33.32.156,CN,FAILED,1,credential_stuffing,0,4,1,0,0.05443810253176562,1,39.03,NORMAL
2026-05-29 00:58:30,john.doe,198.51.100.23,CN,FAILED,10,brute_force,0,6,1,0,-0.0028899441576690776,-1,65.63,ANOMALY
2026-05-29 00:58:31,root,45.33.32.156,NG,FAILED,4,brute_force,0,7,5,0,0.027891439165718013,1,51.35,NORMAL
2026-05-29 00:58:32,hr.user,103.21.244.0,RU,FAILED,6,brute_force,0,4,6,0,0.060481302412329185,1,36.23,NORMAL
2026-05-29 00:59:37,dev.ops,185.220.101.45,KP,FAILED,10,brute_force,0,2,4,0,0.038993782284118095,1,46.2,NORMAL
2026-05-29 00:59:47,hr.user,45.33.32.156,RU,FAILED,6,brute_force,0,4,6,0,0.060481302412329185,1,36.23,NORMAL
2026-05-29 01:00:31,jane.smith,185.220.101.45,KP,FAILED,1,credential_stuffing,1,5,4,0,0.10827520055005518,1,14.05,NORMAL
2026-05-29 01:00:35,guest,192.0.2.77,RU,FAILED,1,brute_force,1,3,6,0,0.11956979948376106,1,8.81,NORMAL
2026-05-29 01:00:38,dev.ops,198.51.100.23,CN,FAILED,5,brute_force,1,2,1,0,0.06966376432280119,1,31.97,NORMAL
2026-05-29 01:00:40,guest,192.0.2.77,CN,FAILED,10,brute_force,1,3,1,0,0.03454340596442773,1,48.26,NORMAL
2026-05-29 01:00:51,guest,45.33.32.156,NG,FAILED,1,credential_stuffing,1,3,5,0,0.12638979172394849,1,5.64,NORMAL
2026-05-29 01:01:45,dev.ops,185.220.101.45,NG,FAILED,1,credential_stuffing,1,2,5,0,0.12082467819047066,1,8.22,NORMAL
2026-05-29 01:02:04,jane.smith,198.51.100.23,RU,FAILED,8,brute_force,1,5,6,0,0.0733458300208133,1,30.26,NORMAL
2026-05-29 01:02:15,root,45.33.32.156,RU,FAILED,1,credential_stuffing,1,7,6,0,0.060626387673485715,1,36.16,NORMAL
2026-05-29 01:02:22,root,103.21.244.0,CN,FAILED,10,brute_force,1,7,1,0,-0.0012264700659644356,-1,64.86,ANOMALY
2026-05-29 01:03:19,deekshitha,45.33.32.156,KP,FAILED,6,brute_force,1,1,4,0,0.08217157383318036,1,26.16,NORMAL
2026-05-29 01:03:20,hr.user,103.21.244.0,KP,FAILED,1,credential_stuffing,1,4,4,0,0.11509141837636971,1,10.89,NORMAL
2026-05-29 01:03:27,admin,185.220.101.45,CN,FAILED,6,brute_force,1,0,1,0,0.03792301559864364,1,46.7,NORMAL
2026-05-29 01:03:32,hr.user,185.220.101.45,KP,FAILED,6,brute_force,1,4,4,0,0.09151624594062008,1,21.83,NORMAL
2026-05-29 01:03:40,guest,185.220.101.45,KP,FAILED,1,credential_stuffing,1,3,4,0,0.12278098335773341,1,7.32,NORMAL
2026-05-29 01:03:55,jane.smith,103.21.244.0,NG,FAILED,1,credential_stuffing,1,5,5,0,0.1180118234170186,1,9.53,NORMAL
2026-05-29 01:04:07,dev.ops,13.225.171.169,NG,SUCCESS,1,after_hours_login,1,2,5,1,-0.011136775401844656,-1,69.46,ANOMALY
2026-05-29 01:04:10,root,103.21.244.0,RU,FAILED,5,brute_force,1,7,6,0,0.03717234622255472,1,47.04,NORMAL
2026-05-29 01:04:16,jane.smith,192.0.2.77,KP,FAILED,5,brute_force,1,5,4,0,0.08194702810356647,1,26.27,NORMAL
2026-05-29 01:04:35,guest,103.21.244.0,CN,FAILED,6,brute_force,1,3,1,0,0.06210932724724161,1,35.47,NORMAL
2026-05-29 01:05:39,admin,185.220.101.45,NG,FAILED,2,brute_force,1,0,5,0,0.08059838423052507,1,26.89,NORMAL
2026-05-29 01:05:46,root,192.0.2.77,NG,FAILED,1,brute_force,1,7,5,0,0.07156189378306255,1,31.09,NORMAL
2026-05-29 01:05:50,guest,45.33.32.156,RU,FAILED,12,brute_force,1,3,6,0,0.023411506391511794,1,53.43,NORMAL
2026-05-29 01:06:12,admin,45.33.32.156,KP,FAILED,5,brute_force,1,0,4,0,0.06701198341712333,1,33.2,NORMAL
2026-05-29 01:06:31,john.doe,198.51.100.23,KP,FAILED,6,brute_force,1,6,4,0,0.06799174998195212,1,32.74,NORMAL
2026-05-29 01:06:35,john.doe,192.0.2.77,KP,FAILED,13,brute_force,1,6,4,0,-0.006401617937933146,-1,67.26,ANOMALY
2026-05-29 01:07:11,hr.user,103.21.244.0,KP,FAILED,1,credential_stuffing,1,4,4,0,0.11509141837636971,1,10.89,NORMAL
2026-05-29 01:07:17,dev.ops,103.21.244.0,RU,FAILED,5,brute_force,1,2,6,0,0.0787917308628086,1,27.73,NORMAL
2026-05-29 01:07:18,deekshitha,185.220.101.45,NG,FAILED,10,brute_force,1,1,5,0,0.06277909173936735,1,35.16,NORMAL
2026-05-29 01:07:30,hr.user,185.220.101.45,CN,FAILED,3,brute_force,1,4,1,0,0.07342857378715562,1,30.22,NORMAL
2026-05-29 01:07:31,guest,192.0.2.77,CN,FAILED,1,brute_force,1,3,1,0,0.09004353477495325,1,22.51,NORMAL
2026-05-29 01:07:51,jane.smith,185.220.101.45,KP,FAILED,1,credential_stuffing,1,5,4,0,0.10827520055005518,1,14.05,NORMAL
2026-05-29 01:08:08,jane.smith,185.220.101.45,NG,FAILED,1,brute_force,1,5,5,0,0.1180118234170186,1,9.53,NORMAL
2026-05-29 01:08:21,root,192.0.2.77,CN,FAILED,1,credential_stuffing,1,7,1,0,0.043580090311117536,1,44.07,NORMAL
2026-05-29 01:08:27,admin,185.220.101.45,RU,FAILED,1,credential_stuffing,1,0,6,0,0.0911614688745157,1,21.99,NORMAL
2026-05-29 01:09:06,root,192.0.2.77,CN,FAILED,5,brute_force,1,7,1,0,0.027318037051325628,1,51.62,NORMAL
2026-05-29 01:09:14,hr.user,103.21.244.0,RU,FAILED,8,brute_force,1,4,6,0,0.07997634663606668,1,27.18,NORMAL
2026-05-29 01:09:35,john.doe,103.21.244.0,CN,FAILED,1,credential_stuffing,1,6,1,0,0.0724013140027071,1,30.7,NORMAL
2026-05-29 01:09:41,john.doe,198.51.100.23,KP,FAILED,1,credential_stuffing,1,6,4,0,0.0865627082315269,1,24.12,NORMAL
2026-05-29 01:09:42,john.doe,192.0.2.77,KP,FAILED,6,brute_force,1,6,4,0,0.06799174998195212,1,32.74,NORMAL
2026-05-29 01:09:45,guest,103.21.244.0,CN,FAILED,1,credential_stuffing,1,3,1,0,0.09004353477495325,1,22.51,NORMAL
2026-05-29 01:09:49,guest,103.21.244.0,NG,FAILED,2,brute_force,1,3,5,0,0.11543531208570784,1,10.73,NORMAL
2026-05-29 01:10:10,guest,185.220.101.45,CN,FAILED,11,brute_force,1,3,1,0,0.023688888959932375,1,53.3,NORMAL
2026-05-29 01:10:50,jane.smith,198.51.100.23,CN,FAILED,11,brute_force,1,5,1,0,0.023501957311490407,1,53.39,NORMAL
2026-05-29 01:11:00,admin,45.33.32.156,CN,FAILED,11,brute_force,1,0,1,0,-0.003345016242902954,-1,65.85,ANOMALY
2026-05-29 01:11:01,hr.user,192.0.2.77,NG,FAILED,1,credential_stuffing,1,4,5,0,0.12543852397857197,1,6.08,NORMAL
2026-05-29 01:11:01,admin,45.33.32.156,RU,FAILED,9,brute_force,1,0,6,0,0.033290397618664036,1,48.85,NORMAL
2026-05-29 01:11:21,admin,185.220.101.45,KP,FAILED,11,brute_force,1,0,4,0,0.02080378437426078,1,54.64,NORMAL
2026-05-29 01:11:25,deekshitha,45.33.32.156,RU,FAILED,3,brute_force,1,1,6,0,0.08033261130668845,1,27.02,NORMAL
2026-05-29 01:11:30,dev.ops,185.220.101.45,CN,FAILED,1,credential_stuffing,1,2,1,0,0.09095854529620523,1,22.08,NORMAL
2026-05-29 01:11:52,deekshitha,185.220.101.45,NG,FAILED,8,brute_force,1,1,5,0,0.07929025707242265,1,27.5,NORMAL
2026-05-29 01:12:42,deekshitha,185.220.101.45,CN,FAILED,5,brute_force,1,1,1,0,0.05601717661540828,1,38.3,NORMAL
2026-05-29 01:13:14,root,185.220.101.45,KP,FAILED,5,brute_force,1,7,4,0,0.04396512735620883,1,43.89,NORMAL
2026-05-29 01:13:15,hr.user,185.220.101.45,NG,FAILED,2,brute_force,1,4,5,0,0.11688752369080846,1,10.05,NORMAL
2026-05-29 01:13:18,deekshitha,103.21.244.0,CN,FAILED,4,brute_force,1,1,1,0,0.06424406703780061,1,34.48,NORMAL
2026-05-29 01:13:41,jane.smith,192.0.2.77,CN,FAILED,1,brute_force,1,5,1,0,0.08511986668145843,1,24.79,NORMAL
2026-05-29 01:13:43,jane.smith,45.33.32.156,NG,FAILED,7,brute_force,1,5,5,0,0.0957421057265378,1,19.86,NORMAL
2026-05-29 01:13:48,john.doe,198.51.100.23,NG,FAILED,10,brute_force,1,6,5,0,0.05679069715782126,1,37.94,NORMAL
2026-05-29 01:14:16,dev.ops,103.21.244.0,NG,FAILED,1,credential_stuffing,1,2,5,0,0.12082467819047066,1,8.22,NORMAL
2026-05-29 01:14:18,admin,198.51.100.23,RU,FAILED,9,brute_force,1,0,6,0,0.033290397618664036,1,48.85,NORMAL
2026-05-29 01:14:35,deekshitha,192.0.2.77,KP,FAILED,2,brute_force,1,1,4,0,0.08745063426251004,1,23.71,NORMAL
2026-05-29 01:14:39,hr.user,85.32.228.203,US,SUCCESS,1,after_hours_login,1,4,7,1,-0.022221143424117185,-1,74.61,ANOMALY
2026-05-29 01:14:47,hr.user,185.220.101.45,KP,FAILED,1,brute_force,1,4,4,0,0.11509141837636971,1,10.89,NORMAL
2026-05-29 01:14:51,hr.user,185.220.101.45,NG,FAILED,4,brute_force,1,4,5,0,0.1085878558446251,1,13.9,NORMAL
2026-05-29 01:15:13,deekshitha,198.51.100.23,KP,FAILED,1,credential_stuffing,1,1,4,0,0.10372681417334773,1,16.16,NORMAL
2026-05-29 01:15:15,jane.smith,188.207.110.176,RU,SUCCESS,1,after_hours_login,1,5,6,1,-0.027134050675996946,-1,76.89,ANOMALY
2026-05-29 01:15:33,hr.user,103.21.244.0,NG,FAILED,10,brute_force,1,4,5,0,0.0754727934069871,1,29.27,NORMAL
2026-05-29 01:15:41,jane.smith,185.220.101.45,KP,FAILED,5,brute_force,1,5,4,0,0.08194702810356647,1,26.27,NORMAL
2026-05-29 01:16:05,root,198.51.100.23,KP,FAILED,1,brute_force,1,7,4,0,0.05760518223015598,1,37.56,NORMAL
2026-05-29 01:16:29,deekshitha,45.33.32.156,CN,FAILED,10,brute_force,1,1,1,0,0.02362753882555335,1,53.33,NORMAL
2026-05-29 01:16:43,deekshitha,45.33.32.156,KP,FAILED,7,brute_force,1,1,4,0,0.08018301967913821,1,27.08,NORMAL
2026-05-29 01:16:49,admin,198.51.100.23,KP,FAILED,6,brute_force,1,0,4,0,0.06817620138887348,1,32.66,NORMAL
2026-05-29 01:16:52,admin,185.220.101.45,CN,FAILED,3,brute_force,1,0,1,0,0.03681504153056092,1,47.21,NORMAL
2026-05-29 01:17:35,dev.ops,135.150.53.150,BR,SUCCESS,1,after_hours_login,1,2,0,1,-0.04401519088802519,-1,84.72,ANOMALY
2026-05-29 01:17:43,admin,185.220.101.45,CN,FAILED,5,brute_force,1,0,1,0,0.03811056257103951,1,46.61,NORMAL
2026-05-29 01:18:41,guest,192.0.2.77,CN,FAILED,4,brute_force,1,3,1,0,0.0725374612731291,1,30.63,NORMAL
2026-05-29 01:18:57,john.doe,185.220.101.45,NG,FAILED,4,brute_force,1,6,5,0,0.08706957472820115,1,23.89,NORMAL
2026-05-29 01:19:05,dev.ops,103.21.244.0,CN,FAILED,8,brute_force,1,2,1,0,0.057891335269232624,1,37.43,NORMAL
2026-05-29 01:19:29,root,103.21.244.0,RU,FAILED,3,brute_force,1,7,6,0,0.04366949144927634,1,44.03,NORMAL
2026-05-29 01:19:40,admin,45.33.32.156,NG,FAILED,2,brute_force,1,0,5,0,0.08059838423052507,1,26.89,NORMAL
2026-05-29 01:19:52,guest,198.51.100.23,KP,FAILED,1,credential_stuffing,1,3,4,0,0.12278098335773341,1,7.32,NORMAL
2026-05-29 01:20:01,hr.user,185.220.101.45,CN,FAILED,11,brute_force,1,4,1,0,0.02296981585562119,1,53.63,NORMAL
2026-05-29 01:20:18,jane.smith,185.220.101.45,RU,FAILED,1,credential_stuffing,1,5,6,0,0.10014191372391701,1,17.82,NORMAL
2026-05-29 01:20:50,john.doe,198.51.100.23,CN,FAILED,11,brute_force,1,6,1,0,0.00930123976547359,1,59.98,NORMAL
2026-05-29 01:20:58,dev.ops,210.155.211.89,US,SUCCESS,1,after_hours_login,1,2,7,1,-0.03010117394832823,-1,78.26,ANOMALY
2026-05-29 01:21:22,hr.user,103.21.244.0,CN,FAILED,8,brute_force,1,4,1,0,0.051375835978859086,1,40.45,NORMAL
2026-05-29 01:21:26,hr.user,185.220.101.45,KP,FAILED,1,credential_stuffing,1,4,4,0,0.11509141837636971,1,10.89,NORMAL
2026-05-29 01:21:31,admin,123.71.41.144,DE,SUCCESS,1,after_hours_login,1,0,2,1,-0.03471602004838337,-1,80.4,ANOMALY
2026-05-29 01:21:32,guest,192.0.2.77,RU,FAILED,2,brute_force,1,3,6,0,0.09988394333227885,1,17.94,NORMAL
2026-05-29 01:21:41,admin,198.51.100.23,CN,FAILED,7,brute_force,1,0,1,0,0.037035093697332044,1,47.11,NORMAL
2026-05-29 01:21:55,dev.ops,45.33.32.156,KP,FAILED,1,credential_stuffing,1,2,4,0,0.11392154918849157,1,11.43,NORMAL
2026-05-29 01:21:56,deekshitha,45.33.32.156,CN,FAILED,13,brute_force,1,1,1,0,-0.03056475739407949,-1,78.48,ANOMALY
2026-05-29 01:21:57,admin,45.33.32.156,KP,FAILED,1,credential_stuffing,1,0,4,0,0.08589816222951985,1,24.43,NORMAL
2026-05-29 01:22:35,guest,45.33.32.156,RU,FAILED,2,brute_force,1,3,6,0,0.09988394333227885,1,17.94,NORMAL
2026-05-29 01:22:51,admin,45.33.32.156,NG,FAILED,1,credential_stuffing,1,0,5,0,0.10076061879940135,1,17.54,NORMAL
2026-05-29 01:22:53,dev.ops,103.21.244.0,NG,FAILED,2,brute_force,1,2,5,0,0.11222743733788693,1,12.21,NORMAL
2026-05-29 01:23:02,john.doe,185.220.101.45,RU,FAILED,2,brute_force,1,6,6,0,0.07405529211409301,1,29.93,NORMAL
2026-05-29 01:23:10,dev.ops,103.21.244.0,NG,FAILED,3,brute_force,1,2,5,0,0.10560518794166357,1,15.29,NORMAL
2026-05-29 01:23:25,root,103.21.244.0,NG,FAILED,7,brute_force,1,7,5,0,0.054946941305079156,1,38.8,NORMAL
2026-05-29 01:23:35,guest,192.0.2.77,RU,FAILED,2,brute_force,1,3,6,0,0.09988394333227885,1,17.94,NORMAL
2026-05-29 01:23:39,admin,185.220.101.45,RU,FAILED,9,brute_force,1,0,6,0,0.033290397618664036,1,48.85,NORMAL
2026-05-29 01:23:51,admin,185.220.101.45,RU,FAILED,8,brute_force,1,0,6,0,0.04266939932210223,1,44.49,NORMAL
2026-05-29 01:24:04,dev.ops,185.220.101.45,KP,FAILED,5,brute_force,1,2,4,0,0.09512003396569829,1,20.15,NORMAL
2026-05-29 01:24:09,root,185.220.101.45,RU,FAILED,9,brute_force,1,7,6,0,0.026094065563857627,1,52.18,NORMAL
2026-05-29 01:24:13,john.doe,103.21.244.0,RU,FAILED,1,credential_stuffing,1,6,6,0,0.08403543448868112,1,25.3,NORMAL
2026-05-29 01:24:24,dev.ops,103.21.244.0,CN,FAILED,1,credential_stuffing,1,2,1,0,0.09095854529620523,1,22.08,NORMAL
2026-05-29 01:24:50,guest,45.33.32.156,NG,FAILED,1,credential_stuffing,1,3,5,0,0.12638979172394849,1,5.64,NORMAL
2026-05-29 01:25:24,admin,45.33.32.156,KP,FAILED,10,brute_force,1,0,4,0,0.03748656089380298,1,46.9,NORMAL
2026-05-29 01:25:41,admin,103.21.244.0,RU,FAILED,1,brute_force,1,0,6,0,0.0911614688745157,1,21.99,NORMAL
2026-05-29 01:25:43,guest,185.220.101.45,RU,FAILED,5,brute_force,1,3,6,0,0.0925008887068563,1,21.37,NORMAL
2026-05-29 01:26:00,root,45.33.32.156,RU,FAILED,1,credential_stuffing,1,7,6,0,0.060626387673485715,1,36.16,NORMAL
2026-05-29 01:26:27,dev.ops,45.33.32.156,CN,FAILED,4,brute_force,1,2,1,0,0.07332022046613529,1,30.27,NORMAL
2026-05-29 01:26:44,john.doe,198.51.100.23,NG,FAILED,1,credential_stuffing,1,6,5,0,0.09805638190392757,1,18.79,NORMAL
2026-05-29 01:26:45,guest,198.51.100.23,RU,FAILED,1,credential_stuffing,1,3,6,0,0.11956979948376106,1,8.81,NORMAL
2026-05-29 01:27:02,deekshitha,185.220.101.45,RU,FAILED,1,brute_force,1,1,6,0,0.10031013925353094,1,17.74,NORMAL
2026-05-29 01:27:39,admin,103.21.244.0,CN,FAILED,4,brute_force,1,0,1,0,0.03678281410384887,1,47.22,NORMAL
2026-05-29 01:27:50,guest,198.51.100.23,RU,FAILED,1,credential_stuffing,1,3,6,0,0.11956979948376106,1,8.81,NORMAL
2026-05-29 01:28:21,dev.ops,198.51.100.23,RU,FAILED,1,credential_stuffing,1,2,6,0,0.10874991786012556,1,13.83,NORMAL
2026-05-29 01:28:42,hr.user,45.33.32.156,CN,FAILED,10,brute_force,1,4,1,0,0.03486094254110739,1,48.12,NORMAL
2026-05-29 01:28:48,hr.user,103.21.244.0,KP,FAILED,2,brute_force,1,4,4,0,0.10060531547721507,1,17.61,NORMAL
2026-05-29 01:29:25,john.doe,198.51.100.23,RU,FAILED,14,brute_force,1,6,6,0,-0.01905477462837646,-1,73.14,ANOMALY
2026-05-29 01:29:26,deekshitha,192.0.2.77,RU,FAILED,12,brute_force,1,1,6,0,0.002628301399185351,1,63.07,NORMAL
2026-05-29 01:29:27,john.doe,192.0.2.77,RU,FAILED,2,brute_force,1,6,6,0,0.07405529211409301,1,29.93,NORMAL
2026-05-29 01:29:32,admin,192.0.2.77,RU,FAILED,1,credential_stuffing,1,0,6,0,0.0911614688745157,1,21.99,NORMAL
2026-05-29 01:29:34,guest,192.0.2.77,NG,FAILED,2,brute_force,1,3,5,0,0.11543531208570784,1,10.73,NORMAL
2026-05-29 01:29:41,admin,185.220.101.45,CN,FAILED,3,brute_force,1,0,1,0,0.03681504153056092,1,47.21,NORMAL
2026-05-29 01:29:51,dev.ops,198.51.100.23,RU,FAILED,1,credential_stuffing,1,2,6,0,0.10874991786012556,1,13.83,NORMAL
2026-05-29 01:30:08,jane.smith,198.51.100.23,KP,FAILED,3,brute_force,1,5,4,0,0.08310001741221695,1,25.73,NORMAL
2026-05-29 01:30:38,admin,45.33.32.156,KP,FAILED,1,credential_stuffing,1,0,4,0,0.08589816222951985,1,24.43,NORMAL
2026-05-29 01:30:41,john.doe,185.220.101.45,RU,FAILED,8,brute_force,1,6,6,0,0.056601859420063794,1,38.03,NORMAL
2026-05-29 01:30:45,dev.ops,103.21.244.0,RU,FAILED,1,credential_stuffing,1,2,6,0,0.10874991786012556,1,13.83,NORMAL
2026-05-29 01:31:07,admin,45.33.32.156,NG,FAILED,13,brute_force,1,0,5,0,-0.0002496128483215898,-1,64.41,ANOMALY
2026-05-29 01:31:12,dev.ops,103.21.244.0,NG,FAILED,10,brute_force,1,2,5,0,0.07643844678181488,1,28.82,NORMAL
2026-05-29 01:31:14,root,45.33.32.156,NG,FAILED,1,credential_stuffing,1,7,5,0,0.07156189378306255,1,31.09,NORMAL
2026-05-29 01:31:35,dev.ops,96.71.120.19,US,SUCCESS,1,after_hours_login,1,2,7,1,-0.03010117394832823,-1,78.26,ANOMALY
2026-05-29 01:31:40,dev.ops,103.21.244.0,NG,FAILED,12,brute_force,1,2,5,0,0.040537017679868836,1,45.48,NORMAL
2026-05-29 01:32:13,admin,192.0.2.77,RU,FAILED,1,credential_stuffing,1,0,6,0,0.0911614688745157,1,21.99,NORMAL
2026-05-29 01:32:31,root,198.51.100.23,NG,FAILED,11,brute_force,1,7,5,0,0.01423912086337542,1,57.69,NORMAL
2026-05-29 01:32:34,admin,185.220.101.45,KP,FAILED,4,brute_force,1,0,4,0,0.06577287163204659,1,33.77,NORMAL
2026-05-29 01:32:57,guest,198.51.100.23,NG,FAILED,1,credential_stuffing,1,3,5,0,0.12638979172394849,1,5.64,NORMAL
2026-05-29 01:32:59,jane.smith,45.33.32.156,NG,FAILED,1,credential_stuffing,1,5,5,0,0.1180118234170186,1,9.53,NORMAL
2026-05-29 01:33:29,jane.smith,198.51.100.23,CN,FAILED,1,brute_force,1,5,1,0,0.08511986668145843,1,24.79,NORMAL
2026-05-29 01:34:06,root,198.51.100.23,KP,FAILED,2,brute_force,1,7,4,0,0.04171682967857815,1,44.93,NORMAL
2026-05-29 01:34:15,dev.ops,198.51.100.23,CN,FAILED,2,brute_force,1,2,1,0,0.07518725086027922,1,29.4,NORMAL
2026-05-29 01:34:31,guest,103.21.244.0,RU,FAILED,1,credential_stuffing,1,3,6,0,0.11956979948376106,1,8.81,NORMAL
2026-05-29 01:35:04,guest,192.0.2.77,KP,FAILED,2,brute_force,1,3,4,0,0.10767045368950956,1,14.33,NORMAL
2026-05-29 01:35:32,admin,185.220.101.45,CN,FAILED,7,brute_force,1,0,1,0,0.037035093697332044,1,47.11,NORMAL
2026-05-29 01:35:57,jane.smith,192.0.2.77,KP,FAILED,1,brute_force,1,5,4,0,0.10827520055005518,1,14.05,NORMAL
2026-05-29 01:36:11,root,185.220.101.45,CN,FAILED,8,brute_force,1,7,1,0,0.017672097129080466,1,56.09,NORMAL
2026-05-29 01:36:16,john.doe,103.21.244.0,CN,FAILED,4,brute_force,1,6,1,0,0.054862111124812984,1,38.83,NORMAL
2026-05-29 01:36:25,guest,185.220.101.45,RU,FAILED,1,credential_stuffing,1,3,6,0,0.11956979948376106,1,8.81,NORMAL
2026-05-29 01:36:28,jane.smith,192.0.2.77,RU,FAILED,10,brute_force,1,5,6,0,0.05687550704209321,1,37.9,NORMAL
2026-05-29 01:36:43,guest,103.21.244.0,KP,FAILED,10,brute_force,1,3,4,0,0.0642944671627802,1,34.46,NORMAL
2026-05-29 01:36:52,jane.smith,45.33.32.156,RU,FAILED,13,brute_force,1,5,6,0,0.011590049243017764,1,58.92,NORMAL
2026-05-29 01:36:52,guest,141.184.114.93,US,SUCCESS,1,after_hours_login,1,3,7,1,-0.025090153034115437,-1,75.94,ANOMALY
2026-05-29 01:36:53,guest,192.0.2.77,RU,FAILED,1,credential_stuffing,1,3,6,0,0.11956979948376106,1,8.81,NORMAL
2026-05-29 01:37:26,john.doe,198.51.100.23,NG,FAILED,13,brute_force,1,6,5,0,0.013559682083745472,1,58.0,NORMAL
2026-05-29 01:38:58,guest,192.0.2.77,CN,FAILED,8,brute_force,1,3,1,0,0.05403887849048583,1,39.22,NORMAL
2026-05-29 01:39:10,jane.smith,185.220.101.45,RU,FAILED,6,brute_force,1,5,6,0,0.08139009067705677,1,26.52,NORMAL
2026-05-29 01:39:27,root,192.0.2.77,KP,FAILED,1,credential_stuffing,1,7,4,0,0.05760518223015598,1,37.56,NORMAL
2026-05-29 01:39:34,dev.ops,45.33.32.156,RU,FAILED,1,brute_force,1,2,6,0,0.10874991786012556,1,13.83,NORMAL
2026-05-29 01:39:45,deekshitha,185.220.101.45,RU,FAILED,2,brute_force,1,1,6,0,0.08146553653953792,1,26.49,NORMAL
2026-05-29 01:39:49,admin,198.51.100.23,RU,FAILED,1,credential_stuffing,1,0,6,0,0.0911614688745157,1,21.99,NORMAL
2026-05-29 01:40:03,deekshitha,45.33.32.156,CN,FAILED,4,brute_force,1,1,1,0,0.06424406703780061,1,34.48,NORMAL
2026-05-29 01:40:06,admin,185.220.101.45,KP,FAILED,4,brute_force,1,0,4,0,0.06577287163204659,1,33.77,NORMAL
